id,first_name,last_name,email,Sex,Department,Role,Salary,Performance,Satisfaction,Tenure,Age
788,Armstrong,MacKean,amackeanlv@google.nl,Male,Accounting,Legal Assistant,81051,5,1,15,47
789,Jewel,Bleas,jbleaslw@symantec.com,Female,Legal,Chief Design Engineer,94008,5,3,18,37
790,Stan,Burfield,sburfieldlx@meetup.com,Male,Legal,Design Engineer,275716,3,1,7,25
791,Mae,Oscroft,moscroftly@bing.com,Female,Support,Internal Auditor,215869,1,5,18,30
792,Worth,Inder,winderlz@artisteer.com,Male,Legal,Web Developer II,224411,2,2,5,55
793,Midge,Sutherden,msutherdenm0@engadget.com,Female,Marketing,Legal Assistant,78738,5,1,12,27
794,Eberto,Whitford,ewhitfordm1@digg.com,Male,Marketing,Technical Writer,200944,1,5,2,26
795,Malvin,Blessed,mblessedm2@hostgator.com,Male,Accounting,Associate Professor,230024,3,4,16,37
796,Ive,Gregoraci,igregoracim3@businessinsider.com,Male,Human Resources,Librarian,267952,5,5,14,51
797,Noble,Garwood,ngarwoodm4@thetimes.co.uk,Male,Marketing,Junior Executive,88076,1,1,2,24
798,Hyacinthia,Godden,hgoddenm5@ezinearticles.com,Female,Legal,Analog Circuit Design manager,39062,1,5,15,41
799,Clement,Brasted,cbrastedm6@csmonitor.com,Male,Legal,Junior Executive,151828,2,2,13,25
800,Chaim,La Torre,clatorrem7@youku.com,Male,Accounting,Environmental Specialist,67998,5,4,18,49
